INCIDENT_NO,OFFENSE,HOUR_FROM,HOUR_TO,LONGITUDE_X,LATITUDE_X
239033519,CRIMINAL DAMAGING/ENDANGERING,210,2128.0,-84.47255442,39.1750652
239033519,CRIMINAL DAMAGING/ENDANGERING,210,2128.0,-84.47240442,39.1751052
239033510,DOMESTIC VIOLENCE,2040,2055.0,-84.49037497,39.12740985
239033611,BURGLARY,200,1730.0,-84.55283467,39.13503619
239033573,THEFT,200,615.0,-84.5233939,39.11728193
239033678,THEFT,1930,1040.0,-84.57302966,39.18704007
239034317,THEFT,1920,2010.0,-84.56072804,39.12739283
239033514,THEFT,1910,1930.0,-84.59763062,39.12746252
239033515,THEFT,190,2055.0,-84.54097319,39.15708435
239033509,,190,1959.0,-84.54998714,39.16537038
239033505,THEFT,1759,1759.0,-84.53933426,39.13688845
239034219,THEFT,1730,1730.0,-84.42609918,39.14607065
239C000765,CRIMINAL DAMAGING/ENDANGERING,1730,830.0,-84.528474,39.13472502
239033497,ASSAULT,1720,1730.0,-84.48494029,39.1246812
239033495,ASSAULT,1718,1728.0,-84.56736939,39.10185547
239033495,ASSAULT,1718,1728.0,-84.56600939,39.10132547
239035126,THEFT,170,180.0,-84.54949001,39.13855993
239033489,THEFT,1639,1645.0,-84.38886804,39.09370199
239033499,CRIMINAL DAMAGING/ENDANGERING,1630,1830.0,-84.51139493,39.11273961
239033490,ASSAULT,1625,1629.0,-84.48405588,39.15075543
239033557,THEFT,1530,815.0,-84.46442112,39.17613836
239033484,CRIMINAL DAMAGING/ENDANGERING,155,156.0,-84.49480579,39.14466123
239033484,CRIMINAL DAMAGING/ENDANGERING,155,156.0,-84.49451579,39.14557123
239037735,CRIMINAL DAMAGING/ENDANGERING,150,160.0,-84.41972433,39.15940644
239033485,ASSAULT,1440,1449.0,-84.56546917,39.1047754
239033485,CRIMINAL DAMAGING/ENDANGERING,1440,1449.0,-84.56431917,39.1056554
239033483,THEFT,1410,1415.0,-84.51374712,39.12794625
239033473,MENACING,1345,1350.0,-84.4901267,39.14631121
239033481,AGGRAVATED MENACING,1341,1441.0,-84.56217419,39.13174053
239033472,THEFT,1323,1325.0,-84.61918086,39.14334619
239033486,,130,1534.0,-84.51035078,39.12771751
239033705,AGGRAVATED MENACING,120,160.0,-84.4895967,39.14664121
239033469,THEFT,120,128.0,-84.60944878,39.13150603
239033468,MENACING,1140,1145.0,-84.49014742,39.14654822
239033460,ASSAULT,100,1010.0,-84.50441178,39.1466611
239033580,CRIMINAL DAMAGING/ENDANGERING,100,1215.0,-84.52288885,39.13394778
239036767,BREAKING AND ENTERING,90,110.0,-84.46058495,39.21660782
239034095,TELEPHONE HARASSMENT,90,90.0,-84.45589055,39.20698374
239033449,CRIMINAL DAMAGING/ENDANGERING,75,710.0,-84.51264499,39.18292756
239036890,THEFT,520,520.0,-84.57303612,39.18664
239033448,DOMESTIC VIOLENCE,415,428.0,-84.56010415,39.13054685
239033442,DOMESTIC VIOLENCE,411,411.0,-84.5805653,39.14580531
239033464,THEFT,350,45.0,-84.52881149,39.13787443
239033450,THEFT,30,730.0,-84.54516116,39.2043254
239033441,BREAKING AND ENTERING,247,247.0,-84.47840505,39.16859168
239033493,THEFT,10,90.0,-84.49457771,39.12063577
239033440,AGGRAVATED MENACING,10,10.0,-84.49763474,39.10701224
239033553,THEFT,1,70.0,-84.52644424,39.13707142
239033553,THEFT,1,70.0,-84.52599424,39.13572142
239033553,THEFT,1,70.0,-84.52595424,39.13652142
239033553,THEFT,1,70.0,-84.52588424,39.13534142
239033553,THEFT,1,70.0,-84.52582424,39.13528142
239033553,THEFT,1,70.0,-84.52555424,39.13597142
239033553,THEFT,1,70.0,-84.52533424,39.13676142
239033553,THEFT,1,70.0,-84.52486424,39.13693142
239033553,THEFT,1,70.0,-84.52473424,39.13537142
239033553,THEFT,1,70.0,-84.52467424,39.13671142
239033736,BREAKING AND ENTERING,0,160.0,-84.44503531,39.1386342
239033463,THEFT,230,2330.0,-84.52360707,39.11020911
239033911,THEFT,230,1030.0,-84.50622015,39.13351988
239033428,THEFT,220,2230.0,-84.58473078,39.10891496
239033456,THEFT,2159,759.0,-84.49013742,39.14567822
239033476,THEFT,210,140.0,-84.52876391,39.13985383
239033454,BURGLARY,210,445.0,-84.48062223,39.17671683
239033429,DOMESTIC VIOLENCE,2030,2039.0,-84.57150732,39.14927855
239033426,THEFT,1940,1956.0,-84.53948426,39.13647845
239033425,CRIMINAL DAMAGING/ENDANGERING,1930,1940.0,-84.47625009,39.17835576
239033430,ASSAULT,190,210.0,-84.46737574,39.14575269
239033430,ASSAULT,190,210.0,-84.46713574,39.14515269
239033430,ASSAULT,190,210.0,-84.46690574,39.14573269
239034233,THEFT,1820,80.0,-84.51657778,39.10686153
239033447,CRIMINAL DAMAGING/ENDANGERING,180,530.0,-84.51702952,39.09900672
239033496,ASSAULT,1745,1745.0,-84.51062668,39.09694277
239033498,THEFT,170,80.0,-84.55933574,39.11197972
239033421,DOMESTIC VIOLENCE,1640,1649.0,-84.4872296,39.15239714
239033421,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,1640,1649.0,-84.4861196,39.15083714
239033421,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,1640,1649.0,-84.4858596,39.15214714
239033421,DOMESTIC VIOLENCE,1640,1649.0,-84.4854996,39.15098714
239033435,CRIMINAL DAMAGING/ENDANGERING,1550,2210.0,-84.50570767,39.09728785
239033435,THEFT,1550,2210.0,-84.50531767,39.09597785
239033435,THEFT,1550,2210.0,-84.50501767,39.09679785
239033435,CRIMINAL DAMAGING/ENDANGERING,1550,2210.0,-84.50480767,39.09663785
239033435,THEFT,1550,2210.0,-84.50472767,39.09775785
239033435,CRIMINAL DAMAGING/ENDANGERING,1550,2210.0,-84.50452767,39.09666785
239033435,CRIMINAL DAMAGING/ENDANGERING,1550,2210.0,-84.50436767,39.09676785
239033435,THEFT,1550,2210.0,-84.50433767,39.09598785
239033435,THEFT,1550,2210.0,-84.50401767,39.09729785
239033435,CRIMINAL DAMAGING/ENDANGERING,1550,2210.0,-84.50387767,39.09658785
239033407,THEFT,1545,1655.0,-84.51600211,39.11049213
239033407,CRIMINAL DAMAGING/ENDANGERING,1545,1655.0,-84.51460211,39.11112213
239033506,CRIMINAL DAMAGING/ENDANGERING,1535,2033.0,-84.53133482,39.15057373
239033398,THEFT,1519,1520.0,-84.51217288,39.11185918
239033424,THEFT,1430,1510.0,-84.59692062,39.12748252
239033389,THEFT,145,147.0,-84.62180538,39.14219889
239033383,ASSAULT,1330,1330.0,-84.49486226,39.14342005
239033384,MENACING,1330,1340.0,-84.52604496,39.11341883
239033414,CRIMINAL DAMAGING/ENDANGERING,130,160.0,-84.51055389,39.10386317
239033414,CRIMINAL DAMAGING/ENDANGERING,130,160.0,-84.51009389,39.10234317
239033419,CRIMINAL DAMAGING/ENDANGERING,130,160.0,-84.51001643,39.10411121
239033414,CRIMINAL DAMAGING/ENDANGERING,130,160.0,-84.50984389,39.10268317
239033414,CRIMINAL DAMAGING/ENDANGERING,130,160.0,-84.50951389,39.10371317
239033393,DOMESTIC VIOLENCE,130,1352.0,-84.47411604,39.19972268
239033451,TELEPHONE HARASSMENT,1250,1253.0,-84.42165539,39.11517956
239033415,THEFT,1230,1550.0,-84.52043123,39.10447623
239034230,THEFT,125,125.0,-84.42576918,39.14597065
239033379,THEFT,121,131.0,-84.50187155,39.15356393
239035804,THEFT,120,70.0,-84.42432275,39.1612193
239033418,CRIMINAL DAMAGING/ENDANGERING,120,160.0,-84.52477602,39.09583692
239033418,THEFT,120,160.0,-84.52441602,39.09567692
239033400,CRIMINAL DAMAGING/ENDANGERING,120,160.0,-84.52133789,39.10645912
239033400,THEFT,120,160.0,-84.52051789,39.10650912
239033374,THEFT,1145,1149.0,-84.38735689,39.09422039
239033416,CRIMINAL DAMAGING/ENDANGERING,110,1555.0,-84.51009499,39.1042336
239033416,THEFT,110,1555.0,-84.51008499,39.1034236
239033416,CRIMINAL DAMAGING/ENDANGERING,110,1555.0,-84.50945499,39.1039936
239033416,CRIMINAL DAMAGING/ENDANGERING,110,1555.0,-84.50920499,39.1033536
239033416,THEFT,110,1555.0,-84.50897499,39.1032336
239033416,THEFT,110,1555.0,-84.50896499,39.1034236
239033373,,110,1155.0,-84.55243286,39.13008754
239033369,AGGRAVATED ROBBERY,100,1015.0,-84.5611699,39.11873086
239033372,CRIMINAL DAMAGING/ENDANGERING,940,945.0,-84.58067315,39.10559117
239033353,ASSAULT,630,635.0,-84.51939684,39.19084308
239033368,CRIMINAL DAMAGING/ENDANGERING,610,930.0,-84.5646952,39.18230607
239033368,AGGRAVATED MENACING,610,930.0,-84.5643752,39.18264607
239033423,THEFT,444,444.0,-84.68521986,39.10480352
239033348,THEFT,425,430.0,-84.6046289,39.12784474
239033804,THEFT,40,425.0,-84.56322878,39.09675797
239033347,ASSAULT,356,356.0,-84.57176521,39.10817252
239033347,BURGLARY,356,356.0,-84.57097521,39.10912252
239033371,THEFT,345,1030.0,-84.47356264,39.1384751
239033339,AGGRAVATED ROBBERY,230,245.0,-84.45582083,39.20395153
239033344,DOMESTIC VIOLENCE,215,219.0,-84.56596148,39.0972357
239033344,DOMESTIC VIOLENCE,215,219.0,-84.56566148,39.0989857
239033564,THEFT,20,100.0,-84.44111495,39.17846115
239033342,AGGRAVATED MENACING,20,215.0,-84.58706185,39.15190906
239033338,ASSAULT,20,215.0,-84.5551406,39.10315346
239033340,THEFT,157,30.0,-84.51380665,39.10573932
239033340,CRIMINAL DAMAGING/ENDANGERING,157,30.0,-84.51267665,39.10520932
239033335,DOMESTIC VIOLENCE,124,134.0,-84.60038385,39.13303528
239033335,ASSAULT,124,134.0,-84.60032385,39.13221528
239033396,THEFT,10,230.0,-84.47930019,39.19603668
239033361,BURGLARY,10,929.0,-84.37429289,39.09003342
239033331,DOMESTIC VIOLENCE,55,10.0,-84.52975303,39.13973757
239033341,THEFT,30,336.0,-84.52061498,39.10442152
239033334,THEFT,10,15.0,-84.42456065,39.15507509
239033667,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,1,2359.0,-84.4374572,39.17678979
239034118,THEFT,0,0.0,-84.48520727,39.15668841
239033382,THEFT,0,1045.0,-84.50686876,39.12976804
239033382,THEFT,0,1045.0,-84.50656876,39.12900804
239033328,THEFT,2355,2358.0,-84.42731249,39.161753
239033474,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,230,2330.0,-84.53521101,39.19813785
239033354,CRIMINAL DAMAGING/ENDANGERING,230,736.0,-84.38824513,39.09408781
239033326,CRIMINAL DAMAGING/ENDANGERING,230,2330.0,-84.5200948,39.10149909
239033327,CRIMINAL DAMAGING/ENDANGERING,2230,2310.0,-84.5151436,39.11140402
239033325,CRIMINAL DAMAGING/ENDANGERING,2230,2310.0,-84.5140236,39.11231402
239C000748,CRIMINAL DAMAGING/ENDANGERING,2215,1015.0,-84.5174025,39.11767427
239033491,THEFT,220,1130.0,-84.51195772,39.14022838
239033358,THEFT,220,223.0,-84.50838872,39.13116555
239033261,THEFT,220,750.0,-84.5210348,39.10176909
239020844,THEFT,220,2230.0,-84.55936774,39.10708697
239033324,THEFT,2145,225.0,-84.61904728,39.1455323
239036101,THEFT,2130,220.0,-84.499654,39.14486756
239033362,THEFT,210,90.0,-84.50476845,39.12379927
239033391,THEFT,210,90.0,-84.51323301,39.14491643
239033360,THEFT,210,210.0,-84.52138498,39.10541152
239033316,DOMESTIC VIOLENCE,210,2115.0,-84.48984798,39.14718364
239033313,CRIMINAL DAMAGING/ENDANGERING,2050,2054.0,-84.55432423,39.14876324
239033311,MENACING,2014,2022.0,-84.54995275,39.12679326
239033311,TELEPHONE HARASSMENT,2014,2022.0,-84.54920275,39.12619326
239033355,THEFT,200,80.0,-84.4693866,39.12334935
239033312,DOMESTIC VIOLENCE,200,2020.0,-84.5073488,39.13137451
239033465,THEFT,1930,1830.0,-84.50602015,39.13237988
239033370,THEFT,180,945.0,-84.50765548,39.13225508
239033319,THEFT,180,2154.0,-84.53812775,39.1617629
239033319,THEFT,180,2154.0,-84.53779775,39.1609429
239033364,THEFT,170,1010.0,-84.45198608,39.14092585
239033320,THEFT,170,210.0,-84.51205633,39.11043715
239033301,ASSAULT,170,1720.0,-84.54613379,39.18911877
239033333,THEFT,1630,170.0,-84.57813278,39.13829443
239035881,THEFT,160,1050.0,-84.47456857,39.12534801
239033302,THEFT,160,1645.0,-84.62290701,39.14535442
239033299,THEFT,160,1645.0,-84.62168701,39.14436442
239033294,ASSAULT,1525,1550.0,-84.5683576,39.1461707
239033294,DOMESTIC VIOLENCE,1525,1550.0,-84.5682976,39.1457907
239033307,THEFT,150,160.0,-84.60622692,39.14814814
239033412,UNAUTHORIZED USE OF MOTOR VEHICLE,150,1629.0,-84.60644177,39.11122119
239033412,THEFT,150,1629.0,-84.60548177,39.11122119
239033295,ASSAULT,150,1547.0,-84.47964604,39.13987627
239033305,THEFT,140,1415.0,-84.50277331,39.11153923
239033279,THEFT,1325,1330.0,-84.52100388,39.11880239
239033280,ASSAULT,1310,1315.0,-84.59035807,39.14108635
239033280,CRIMINAL DAMAGING/ENDANGERING,1310,1315.0,-84.59022807,39.14139635
239033409,CRIMINAL DAMAGING/ENDANGERING,130,170.0,-84.56176624,39.09256798
239033290,THEFT,130,1423.0,-84.53616392,39.16196917
239033308,THEFT,130,1310.0,-84.42538918,39.14578065
239033276,AGGRAVATED MENACING,130,133.0,-84.52584432,39.11546677
239033298,AGGRAVATED MENACING,1210,1210.0,-84.52858583,39.11552477
239034785,THEFT,120,83.0,-84.51368157,39.16512513
239033306,BURGLARY,120,180.0,-84.5379253,39.20720673
239033306,BURGLARY,120,180.0,-84.5366953,39.20797673
239033278,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,110,130.0,-84.51047085,39.1812082
239033287,MENACING,90,1446.0,-84.48948527,39.14456888
239033729,THEFT,80,100.0,-84.42497619,39.17536417
239C000754,THEFT,50,60.0,-84.48921455,39.12560957
239033392,CRIMINAL DAMAGING/ENDANGERING,30,330.0,-84.50557239,39.13037823
239C000753,CRIMINAL DAMAGING/ENDANGERING,30,950.0,-84.48771455,39.12552957
239033255,THEFT,30,530.0,-84.41078094,39.1794077
239033240,THEFT,245,249.0,-84.51236875,39.16349801
239033286,CRIMINAL DAMAGING/ENDANGERING,230,230.0,-84.50419789,39.13294277
239033286,CRIMINAL DAMAGING/ENDANGERING,230,230.0,-84.50245789,39.13146277
239033233,DOMESTIC VIOLENCE,115,118.0,-84.58379799,39.14386959
239C000760,THEFT,10,80.0,-84.51995274,39.11773543
239033277,AGGRAVATED MENACING,10,1230.0,-84.47540111,39.17256014
239033277,AGGRAVATED MENACING,10,1230.0,-84.47407111,39.17377014
239033277,AGGRAVATED MENACING,10,1230.0,-84.47388111,39.17337014
239033266,THEFT,10,110.0,-84.52909149,39.13625443
239033266,THEFT,10,110.0,-84.52889149,39.13641443
239033253,THEFT,10,80.0,-84.53019433,39.13611418
239033231,ASSAULT,10,110.0,-84.52694782,39.11453989
239033236,DOMESTIC VIOLENCE,50,17.0,-84.58166315,39.10481117
239033245,THEFT,30,430.0,-84.50761818,39.11087338
239033224,THEFT,9,9.0,-84.51366856,39.10871265
239033310,THEFT,1,60.0,-84.59312554,39.147812
239033238,ASSAULT,1,144.0,-84.57818831,39.19059904
239034913,MENACING,0,0.0,-84.57327238,39.09459113
239033685,FELONIOUS ASSAULT,0,50.0,-84.55952623,39.11213082
239033376,CRIMINAL DAMAGING/ENDANGERING,0,1210.0,-84.50852016,39.10504195
239033284,TAKING THE IDENTITY OF ANOTHER,0,1430.0,-84.59913344,39.13075565
239033259,THEFT,0,100.0,-84.50586719,39.12501722
239033259,THEFT,0,100.0,-84.50457719,39.12426722
239033248,THEFT,0,70.0,-84.49938099,39.12667327
239033377,THEFT,2359,110.0,-84.54774653,39.2029895
239033222,FELONIOUS ASSAULT,2340,2346.0,-84.52199575,39.11734078
239034420,THEFT,230,90.0,-84.59389136,39.14464193
239033269,THEFT,230,1130.0,-84.46992648,39.13413097
239033260,THEFT,2230,90.0,-84.54809275,39.12689326
239033217,CRIMINAL DAMAGING/ENDANGERING,2225,2228.0,-84.53055568,39.12091487
239033217,ASSAULT,2225,2228.0,-84.52974568,39.12085487
239033215,DOMESTIC VIOLENCE,2215,2220.0,-84.51390188,39.17499465
239033220,TELEPHONE HARASSMENT,2210,2214.0,-84.59221563,39.10886764
239033281,ASSAULT,220,2210.0,-84.50773035,39.10853587
239033268,DOMESTIC VIOLENCE,220,230.0,-84.55830825,39.14436479
239033258,THEFT,220,845.0,-84.48908872,39.14768062
239033246,THEFT,220,61.0,-84.46983694,39.145544
239033244,THEFT,220,441.0,-84.57680654,39.20235434
239033208,CRIMINAL DAMAGING/ENDANGERING,2125,2129.0,-84.5140236,39.11166402
239033264,THEFT,210,100.0,-84.52778149,39.13671443
239033257,CRIMINAL DAMAGING/ENDANGERING,210,90.0,-84.4863632,39.13128923
239033257,THEFT,210,90.0,-84.4860432,39.13031923
239033219,THEFT,210,2130.0,-84.55005096,39.15507807
239034030,CRIMINAL DAMAGING/ENDANGERING,2010,2020.0,-84.46791566,39.1880403
239033206,AGGRAVATED MENACING,205,208.0,-84.61586721,39.13783573
239033285,CRIMINAL DAMAGING/ENDANGERING,200,1433.0,-84.50731294,39.12541007
239033225,CRIMINAL DAMAGING/ENDANGERING,200,34.0,-84.51418415,39.10876384
239033221,DOMESTIC VIOLENCE,200,2048.0,-84.55753261,39.20346141
239033223,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,200,2048.0,-84.55702261,39.20268141
239033221,ASSAULT,200,2048.0,-84.55581261,39.20264141
239033210,THEFT,1930,2126.0,-84.51423035,39.10235774
239033247,THEFT,190,60.0,-84.47971276,39.14922448
239033192,THEFT,190,195.0,-84.52006355,39.11479724
239033203,CRIMINAL DAMAGING/ENDANGERING,1855,190.0,-84.57367805,39.11270118
239033205,DOMESTIC VIOLENCE,1850,1855.0,-84.57395805,39.11286118
239033205,DOMESTIC VIOLENCE,1850,1855.0,-84.57359805,39.11271118
239033205,AGGRAVATED MENACING,1850,1855.0,-84.57333805,39.11288118
239033205,CRIMINAL DAMAGING/ENDANGERING,1850,1855.0,-84.57291805,39.11290118
239033205,AGGRAVATED MENACING,1850,1855.0,-84.57280805,39.11256118
239033205,CRIMINAL DAMAGING/ENDANGERING,1850,1855.0,-84.57268805,39.11281118
239033198,MENACING,1850,1853.0,-84.56515363,39.1063679
239033198,CRIMINAL DAMAGING/ENDANGERING,1850,1853.0,-84.56500363,39.1058979
239033191,CRIMINAL DAMAGING/ENDANGERING,1830,1832.0,-84.60124232,39.13108505
239C000756,THEFT,180,150.0,-84.5067434,39.12518373
239033292,CRIMINAL DAMAGING/ENDANGERING,180,130.0,-84.52676909,39.11272511
239033252,THEFT,180,70.0,-84.53213805,39.10955648
239033243,THEFT,180,0.0,-84.61811073,39.14671073
239033214,AGGRAVATED MENACING,180,1810.0,-84.51693278,39.1200023
239033211,THEFT,1730,180.0,-84.50915235,39.13225834
239033561,THEFT,170,130.0,-84.48432023,39.12678807
239033282,CRIMINAL DAMAGING/ENDANGERING,170,90.0,-84.49286773,39.12638578
239033183,THEFT,170,170.0,-84.42721249,39.161453
239033251,CRIMINAL DAMAGING/ENDANGERING,1610,610.0,-84.48487359,39.14689749
239033175,THEFT,155,1514.0,-84.4926312,39.1466709
239033175,THEFT,155,1514.0,-84.4922712,39.1452809
239033175,THEFT,155,1514.0,-84.4921812,39.1466209
239033172,CRIMINAL DAMAGING/ENDANGERING,1447,1455.0,-84.51543838,39.10674813
239033174,THEFT,140,1450.0,-84.60659485,39.12760993
239033461,ASSAULT,1355,1358.0,-84.50554684,39.12077491
239033169,ASSAULT,127,129.0,-84.46494251,39.14382268
239033950,THEFT,120,1530.0,-84.50646015,39.13357988
239033270,DOMESTIC VIOLENCE,110,113.0,-84.54677772,39.16169068
239033297,THEFT,100,160.0,-84.41352587,39.15132137
239033212,THEFT,830,2140.0,-84.52706058,39.14083218
239033163,THEFT,80,1030.0,-84.49480624,39.12161702
239033165,MENACING,77,711.0,-84.55865182,39.15651845
239033143,THEFT,70,70.0,-84.44310779,39.14584836
239033139,AGGRAVATED ROBBERY,345,345.0,-84.51446021,39.1042641
239033133,THEFT,230,243.0,-84.47049227,39.16638911
239033133,THEFT,230,243.0,-84.46951227,39.16767911
239033150,THEFT,221,521.0,-84.52002954,39.17975005
239033152,THEFT,158,236.0,-84.68588701,39.11021724
239033141,THEFT,130,552.0,-84.68385187,39.10903502
239033136,DOMESTIC VIOLENCE,130,220.0,-84.56305593,39.18468431
239033132,CRIMINAL DAMAGING/ENDANGERING,45,130.0,-84.52122505,39.14373642
239033129,THEFT,1,59.0,-84.69932247,39.12081052
239033129,THEFT,1,59.0,-84.69928247,39.12034052
239033131,THEFT,0,26.0,-84.50984229,39.1309051
239033182,THEFT,0,10.0,-84.5116937,39.16578293
239033159,THEFT,0,930.0,-84.51924846,39.20049968
239033158,THEFT,0,830.0,-84.50422177,39.13466643
239033144,CRIMINAL DAMAGING/ENDANGERING,0,730.0,-84.4943642,39.11824016
239033144,CRIMINAL DAMAGING/ENDANGERING,0,730.0,-84.4938442,39.11879016
239033466,THEFT,230,1210.0,-84.45916436,39.20314675
239033148,THEFT,230,730.0,-84.57401231,39.11364822
239033213,THEFT,2230,120.0,-84.47578368,39.13832433
239033176,THEFT,2220,150.0,-84.52424175,39.20126068
239033176,CRIMINAL DAMAGING/ENDANGERING,2220,150.0,-84.52408175,39.20074068
239033179,THEFT,220,230.0,-84.45732953,39.19861176
239033157,THEFT,220,330.0,-84.68633413,39.11101758
239033157,THEFT,220,330.0,-84.68598413,39.11180758
239033157,THEFT,220,330.0,-84.68583413,39.11191758
239033155,THEFT,220,60.0,-84.51709208,39.11580269
239033153,THEFT,220,2345.0,-84.5803458,39.14143687
239033147,THEFT,220,70.0,-84.68696023,39.11020055
239033154,CRIMINAL DAMAGING/ENDANGERING,2151,80.0,-84.49155432,39.14551951
239033197,THEFT,210,1849.0,-84.53290088,39.19349337
239C000747,THEFT,2030,9.0,-84.51018531,39.13059598
239033121,FELONIOUS ASSAULT,200,210.0,-84.50280155,39.15400393
239033115,CRIMINAL DAMAGING/ENDANGERING,1930,1940.0,-84.57747809,39.11120367
239033115,CRIMINAL DAMAGING/ENDANGERING,1930,1940.0,-84.57733809,39.11243367
239033115,CRIMINAL DAMAGING/ENDANGERING,1930,1940.0,-84.57643809,39.11203367
239033115,CRIMINAL DAMAGING/ENDANGERING,1930,1940.0,-84.57633809,39.11186367
239033115,CRIMINAL DAMAGING/ENDANGERING,1930,1940.0,-84.57633809,39.11218367
239033115,CRIMINAL DAMAGING/ENDANGERING,1930,1940.0,-84.57617809,39.11292367
239033125,CRIMINAL DAMAGING/ENDANGERING,1920,2220.0,-84.52304149,39.10672386
239033112,ASSAULT,1920,1925.0,-84.58875369,39.12137256
239033111,THEFT,1910,1914.0,-84.59284102,39.11157255
239033111,THEFT,1910,1914.0,-84.59146102,39.11149255
239C000749,THEFT,191,820.0,-84.42443254,39.16389057
239033273,THEFT,190,930.0,-84.53379667,39.12147236
239033109,DOMESTIC VIOLENCE,190,1930.0,-84.57683256,39.20195659
239034101,THEFT,1830,1052.0,-84.50788357,39.17847697
239033104,CRIMINAL DAMAGING/ENDANGERING,1830,1835.0,-84.52457234,39.12052964
239033113,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,180,1810.0,-84.5907759,39.13697108
239033095,CRIMINAL DAMAGING/ENDANGERING,1737,180.0,-84.48602226,39.1363946
239033103,THEFT,1732,1734.0,-84.51525988,39.11141166
239033093,ASSAULT,1720,1730.0,-84.51045038,39.17833974
239033093,ASSAULT,1720,1730.0,-84.50978038,39.17973974
239033093,ASSAULT,1720,1730.0,-84.50944038,39.17868974
239033636,THEFT,170,2041.0,-84.52298152,39.19256355
239033582,BURGLARY,170,1730.0,-84.56704225,39.12013988
239033453,BREAKING AND ENTERING,170,70.0,-84.49614789,39.13840159
239033164,BREAKING AND ENTERING,170,1058.0,-84.55583998,39.12656901
239033101,ASSAULT,170,1720.0,-84.5371334,39.11363406
239033088,THEFT,1630,1634.0,-84.51542037,39.17199917
239033160,CRIMINAL DAMAGING/ENDANGERING,1515,1525.0,-84.55100288,39.12526412
239033071,DOMESTIC VIOLENCE,1445,1454.0,-84.61697311,39.14276436
